k,t,U_1,U_2,V,W_1,W_2,X_1,X_2,X_est_1,X_est_2,X_est_3,X_est_4,X_est_5,X_est_6,Y,Y_m,Y_est_1,Y_est_2,Y_est_3,E_obs_1,E_obs_2,E_obs_3,Pd,alpha
463,231.5,1,-0.00966424040166473,0.0142720138447436,-0,-0,5.13661427792801,0.555428863063541,5.00374626894211,0.507444089523719,4.67220890490317,0.305688040721992,4.90014768430255,0.457107253906584,1.5409842833784,1.55525629722315,1.50112388068263,1.40166267147095,1.47004430529076,0.039860402695769,0.139321611907451,0.0709399780876394,0.555428863063541,0
464,232,1,-1.69377777308384,0.0352713202594524,-0,-0,5.15105885761315,0.545764622661876,5.0390290293207,0.512313764303515,5.33443751453712,0.733281957735763,5.04261905315915,0.519174209091851,1.54531765728394,1.5805889775434,1.51170870879621,1.60033125436113,1.51278571594774,0.0336089484877358,-0.0550135970771903,0.0325319413362004,0.545764622661876,1
465,232.5,1,-0.00385254241100527,-0.0173066596931351,-0,0,5.15150582299108,-1.14801315042197,5.07648720281164,0.518510134777623,5.36993197138824,0.678320839174199,5.17266617148965,0.568560943323011,1.54545174689732,1.52814508720419,1.52294616084349,1.61097959141647,1.55179985144689,0.0225055860538312,-0.0655278445191467,-0.00634810454957102,-1.14801315042197,0
466,233,1,0.0127149903007101,0.0327007277872569,0,0,3.45804092567179,-1.15186569283297,5.07483276645272,0.518977822758294,5.02836699532524,0.447715370056826,5.14628604041391,0.55133121827052,1.03741227770154,1.07011300548879,1.52244982993582,1.50851009859757,1.54388581212417,-0.485037552234279,-0.471097820896036,-0.506473534422635,-1.15186569283297,0
467,233.5,1,-0.00154603897089502,-0.133308240380561,0,0,2.26876295513728,-1.13915070253226,4.82934628019591,0.47828624889637,2.80345839199519,-0.772751490672614,4.28967133292425,0.206243221961617,0.680628886541184,0.547320646160623,1.44880388405877,0.841037517598556,1.28690139987728,-0.76817499751759,-0.160408631057372,-0.606272513336092,-1.13915070253226,0
468,234,1,0.0023131710708521,-0.0168978163491945,0,-0,1.44898336606384,-1.14069674150316,4.37650665746299,0.397190105983257,0.739758408650972,-1.5904387282524,2.86017628394008,-0.33245472953379,0.434695009819151,0.417797193469956,1.3129519972389,0.221927522595292,0.858052885182025,-0.878256987419745,0.212767487223859,-0.423357875362875,-1.14069674150316,0
469,234.5,1,0.00558737638642026,-0.00874969343732569,0,-0,0.873591614741529,-1.1383835704323,3.98180869065281,0.316663259954417,0.894287876441402,-1.04515125695707,1.86673659359251,-0.653129433503098,0.262077484422459,0.253327790985133,1.19454260719584,0.268286362932421,0.560020978077754,-0.932465122773385,-0.00620887850996216,-0.297943493655296,-1.1383835704323,0
470,235,1,-0.00430111280523057,-0.0398937324545161,0,0,0.473130559886766,-1.13279619404588,3.6003497073174,0.231992921074542,0.50700840493606,-1.08679487556786,1.09424350472165,-0.876519497122425,0.14193916796603,0.102045435511514,1.08010491219522,0.152102521480818,0.328273051416494,-0.938165744229191,-0.0101633535147881,-0.186333883450464,-1.13279619404588,0
471,235.5,1,-0.00198256783225373,-0.0490261184388373,0,-0,0.198395197874852,-1.13709730685111,3.22894502374894,0.14400808922831,0.0210080138654456,-1.22615030362737,0.476860244413789,-1.0412998171176,0.0595185593624557,0.0104924409236185,0.968683507124681,0.00630240415963369,0.143058073324137,-0.909164947762225,0.053216155202822,-0.0835395139616809,-1.13709730685111,0
472,236,1,-0.00391923567913556,-0.0938839533849569,0,0,0.0017793316612823,-1.13907987468337,2.89160714015886,0.0578105911762292,-0.190760896425289,-1.21448553418418,0.0507310370201809,-1.1378583528204,0.000533799498384691,-0.0933501538865722,0.867482142047657,-0.0572282689275868,0.0152193111060543,-0.866948342549272,0.0577620684259715,-0.0146855116076696,-1.13907987468337,0
473,236.5,1,0.020904337411606,0.135622387582386,0,0,-0.13783434252047,-1.1429991103625,2.56785998231613,-0.0286245081255503,-0.526331096808681,-1.31504633678189,-0.300354074664088,-1.21693849125365,-0.0413503027561411,0.0942720848262452,0.770357994694838,-0.157899329042604,-0.0901062223992263,-0.811708297450979,0.116549026286463,0.0487559196430852,-1.1429991103625,0
474,237,1,-0.0251070396593457,-0.077977256810715,-0,0,-0.239483150126833,-1.1220947729509,2.40715017708184,-0.089444229739098,0.561346882107232,-0.613018748807321,-0.0909198063471088,-1.08264049079405,-0.0718449450380499,-0.149822201848765,0.722145053124551,0.16840406463217,-0.0272759419041326,-0.793989998162601,-0.24024900967022,-0.0445690031339173,-1.1220947729509,0
475,237.5,1,0.0179852021113067,0.0447032612254257,-0,0,-0.289732978039681,-1.14720181261024,2.12903088918369,-0.167885157037693,-0.79097566912525,-1.49893842883875,-0.369782483053627,-1.17190108723851,-0.0869198934119042,-0.0422166321864785,0.638709266755106,-0.237292700737575,-0.110934744916088,-0.72562916016701,0.150372807325671,0.024014851504184,-1.14720181261024,0
476,238,1,-0.00349807282531549,0.0994593011202723,0,-0,-0.35001489723802,-1.12921661049894,1.95811961604881,-0.229140277146809,-0.0896432360413366,-0.955860290934848,-0.305421707689251,-1.12184799111339,-0.105004469171406,-0.00554516805113357,0.587435884814642,-0.026892970812401,-0.0916265123067753,-0.692440353986048,-0.0781114983590049,-0.0133779568646306,-1.12921661049894,0
477,238.5,1,0.000500759262557209,-0.0888697081542965,0,0,-0.37422703856555,-1.13271468332425,1.82427987337262,-0.282484004668678,0.0867712469506384,-0.896429500382023,-0.178649253839209,-1.05914781458844,-0.112268111569665,-0.201137819723961,0.547283962011786,0.0260313740851915,-0.0535947761517626,-0.659552073581451,-0.138299485654857,-0.0586733354179025,-1.13271468332425,0
478,239,1,-0.00649477495731706,-0.0780477957824243,-0,0,-0.394673610320137,-1.13221392406169,1.59408262954941,-0.349810957871313,-0.957093058275877,-1.52885265550979,-0.453289198931786,-1.16661564001565,-0.118402083096041,-0.196449878878465,0.478224788864823,-0.287127917482763,-0.135986759679536,-0.596626871960864,0.168725834386722,0.0175846765834947,-1.13221392406169,0
479,239.5,1,-0.00503352841593206,0.0269490313021666,0,0,-0.408485451285791,-1.13870869901901,1.40507463948223,-0.410503726161418,-0.751192562087334,-1.27641133495334,-0.594189857035891,-1.21065594026657,-0.122545635385737,-0.0955966040835706,0.42152239184467,-0.2253577686262,-0.178256957110767,-0.544068027230407,0.102812133240463,0.05571132172503,-1.13870869901901,0
480,240,1,0.00905910757269887,0.0563545848470505,-0,-0,-0.424648514919065,-1.14374222743494,1.29637353580685,-0.457023011527898,-0.161690018417991,-0.915165323920495,-0.475834062733901,-1.15044755514857,-0.12739455447572,-0.0710399696286691,0.388912060742054,-0.0485070055253974,-0.14275021882017,-0.516306615217774,-0.0788875489503222,0.0153556643444508,-1.14374222743494,0
481,240.5,1,0.0089337467418577,-0.0599898839751088,-0,-0,-0.44099618787829,-1.13468311986224,1.20434960891465,-0.498399638424575,-0.139580598665518,-0.977895520799846,-0.352747265406941,-1.09821503808189,-0.132298856363487,-0.192288740338596,0.361304882674396,-0.0418741795996555,-0.105824179622082,-0.493603739037883,-0.0904246767638314,-0.0264746767414046,-1.13468311986224,0
482,241,1,0.00811351844787176,0.0725419660119932,-0,0,-0.443380451377048,-1.12574937312039,1.04845502533539,-0.548200129082973,-0.818111967834143,-1.3966391430517,-0.502830961260216,-1.16119434291218,-0.133014135413114,-0.060472169401121,0.314536507600616,-0.245433590350243,-0.150849288378065,-0.44755064301373,0.112419454937129,0.0178351529649505,-1.12574937312039,0
483,241.5,1,-0.0091294526036253,0.302378685118757,-0,-0,-0.436115689084321,-1.11763585467252,0.985076909316709,-0.581935373384017,-0.056269547205582,-0.881719476999489,-0.348347510232992,-1.09536519766973,-0.130834706725296,0.17154397839346,0.295523072795013,-0.0168808641616746,-0.104504253069898,-0.426357779520309,-0.113953842563622,-0.0263304536553986,-1.11763585467252,0
484,242,1,-0.0118248021280609,0.0478929309471978,-0,-0,-0.42291683703154,-1.12676530727614,1.04128573423595,-0.593088355419788,1.00903673037306,-0.357157887309288,0.164244387767354,-0.894296394762221,-0.126875051109462,-0.0789821201622641,0.312385720270785,0.302711019111918,0.0492733163302061,-0.439260771380247,-0.42958607022138,-0.176148367439668,-1.12676530727614,0
485,242.5,1,0.00873872858030147,0.058108465110927,0,-0,-0.422807093198219,-1.1385901094042,0.926417510397968,-0.628295246668653,-0.535031299627152,-1.41976490449664,-0.0132357662167598,-0.98771545760213,-0.126842127959466,-0.0687336628485386,0.27792525311939,-0.160509389888146,-0.00397072986502795,-0.404767381078856,0.0336672619286801,-0.122871398094438,-1.1385901094042,0
486,243,1,-0.0152034316572001,-0.162417060265208,0,-0,-0.434555074642955,-1.1298513808239,0.834723548287395,-0.659480187008737,-0.341242924626624,-1.16426769607104,-0.115094211012764,-1.03488766855506,-0.130366522392886,-0.292783582658095,0.250417064486219,-0.102372877387987,-0.0345282633038291,-0.380783586879105,-0.0279936450048991,-0.0958382590890573,-1.1298513808239,0
